Time	MGCplus_1	MGCplus_2	MGCplus_3	MGCplus_4	MGCplus_5
84.255	0.00058	0.01796	0.02055	0.00538	-0.00923
84.26	0.00381	0.01781	0.02092	0.00442	-0.00731
84.265	0.00781	0.01704	0.02061	0.00429	-0.00557
84.27	0.01048	0.01658	0.01962	0.00423	-0.00456
84.275	0.01068	0.0162	0.01866	0.00365	-0.00411
84.28	0.00904	0.01534	0.01814	0.00313	-0.00372
84.285	0.00861	0.0149	0.01766	0.00297	-0.00297
84.29	0.00991	0.01469	0.01686	0.00392	-0.0026
84.295	0.0127	0.01451	0.01586	0.00541	-0.00225
84.3	0.01446	0.01453	0.01558	0.00767	-0.00183
84.305	0.01366	0.01469	0.01606	0.00937	-0.00157
84.31	0.01118	0.01451	0.01635	0.01023	-0.0014
84.315	0.00693	0.01443	0.0162	0.01114	-0.00141
84.32	0.00323	0.01421	0.01618	0.01168	-0.00171
84.325	0.00104	0.01393	0.01601	0.01088	-0.00252
84.33	-0.00054	0.0139	0.01593	0.01045	-0.00368
84.335	-0.00291	0.01415	0.01579	0.01088	-0.00526
84.34	-0.00686	0.01454	0.01579	0.01179	-0.00658
84.345	-0.00988	0.01507	0.01572	0.01157	-0.00762
84.35	-0.01243	0.01537	0.01602	0.01053	-0.00854
84.355	-0.01361	0.01562	0.01656	0.01043	-0.00886
84.36	-0.01372	0.01568	0.0166	0.01052	-0.00956
84.365	-0.01383	0.01545	0.01618	0.00973	-0.01045
84.37	-0.01284	0.01526	0.01564	0.00927	-0.01131
84.375	-0.01039	0.01507	0.01551	0.00994	-0.01176
84.38	-0.0086	0.0147	0.01536	0.01039	-0.01168
84.385	-0.00804	0.01453	0.01501	0.01013	-0.01145
84.39	-0.0083	0.01444	0.0146	0.01013	-0.01098
84.395	-0.0102	0.01417	0.01417	0.01136	-0.01041
84.4	-0.01241	0.01401	0.01389	0.01221	-0.0099
84.405	-0.01427	0.01391	0.01375	0.01207	-0.00999
84.41	-0.01497	0.01438	0.01346	0.01214	-0.01001
84.415	-0.0134	0.01485	0.01321	0.01256	-0.0092
84.42	-0.01151	0.01538	0.01283	0.01379	-0.00791
84.425	-0.00811	0.01585	0.01243	0.01466	-0.0069
84.43	-0.00296	0.01612	0.01223	0.01435	-0.0061
84.435	0.00274	0.01594	0.01219	0.01408	-0.00547
84.44	0.00752	0.01585	0.01251	0.01425	-0.00438
84.445	0.01014	0.01612	0.0125	0.01409	-0.00325
84.45	0.0107	0.01653	0.01192	0.01358	-0.00227
84.455	0.00885	0.01672	0.01143	0.01466	-0.0018
84.46	0.00582	0.01692	0.01158	0.01733	-0.0016
84.465	0.00137	0.01689	0.01175	0.01794	-0.00134
84.47	-0.0031	0.01645	0.0116	0.01626	-0.00134
84.475	-0.00719	0.01614	0.01106	0.01583	-0.00099
84.48	-0.01136	0.01607	0.01071	0.01645	-0.00031
84.485	-0.01423	0.01605	0.01125	0.01703	0.00028
84.49	-0.0147	0.01582	0.01172	0.0177	0.00102
84.495	-0.01348	0.01528	0.01153	0.01789	0.00162
84.5	-0.01333	0.01499	0.01093	0.01724	0.00216
84.505	-0.01459	0.0149	0.01055	0.01632	0.00287
84.51	-0.01568	0.01477	0.01049	0.01504	0.00259
84.515	-0.01553	0.01443	0.0106	0.01339	0.00174
84.52	-0.0134	0.01411	0.01009	0.01232	0.00072
84.525	-0.00996	0.01362	0.00908	0.01254	0
84.53	-0.00367	0.01331	0.0086	0.01311	0
84.535	0.00339	0.0132	0.00846	0.0123	-0.00015
84.54	0.00946	0.01334	0.00843	0.01178	-0.0007
84.545	0.01349	0.01332	0.00834	0.01339	-0.00117
84.55	0.01451	0.01308	0.00767	0.01461	-0.00152
84.555	0.01359	0.01319	0.00693	0.01445	-0.00184
84.56	0.01175	0.01366	0.00679	0.01422	-0.00242
84.565	0.00921	0.01378	0.00677	0.01356	-0.0031
84.57	0.00703	0.01346	0.00642	0.0132	-0.00325
84.575	0.00672	0.01338	0.00632	0.0131	-0.00303
84.58	0.00721	0.01362	0.00656	0.01339	-0.00301
84.585	0.00562	0.01388	0.00686	0.01297	-0.00325
84.59	0.0034	0.01365	0.00682	0.0138	-0.00368
84.595	0.00134	0.01336	0.00647	0.01648	-0.00383
84.6	-0.00013	0.01286	0.00629	0.01694	-0.00367
84.605	-0.00224	0.01207	0.00638	0.01589	-0.00331
84.61	-0.00403	0.01178	0.00633	0.01662	-0.00304
84.615	-0.0072	0.01169	0.00564	0.01772	-0.00268
84.62	-0.01026	0.01182	0.00493	0.01655	-0.00321
84.625	-0.01267	0.01224	0.00499	0.01542	-0.00407
84.63	-0.01492	0.01252	0.00513	0.01607	-0.00434
84.635	-0.01607	0.01269	0.00454	0.01615	-0.00409
84.64	-0.01576	0.01264	0.00403	0.01556	-0.00407
84.645	-0.01611	0.01269	0.00368	0.01741	-0.00426
84.65	-0.01658	0.01279	0.00349	0.01924	-0.00442
84.655	-0.0157	0.01279	0.00327	0.01835	-0.00396
84.66	-0.01283	0.01285	0.00289	0.01637	-0.00383
84.665	-0.00825	0.01269	0.00223	0.01585	-0.00379
84.67	-0.00189	0.01241	0.00213	0.01594	-0.00363
84.675	0.00381	0.01227	0.00229	0.0156	-0.00315
84.68	0.00726	0.01227	0.00229	0.01578	-0.0034
84.685	0.00886	0.01249	0.00206	0.01719	-0.00395
84.69	0.00968	0.01258	0.00195	0.0194	-0.00437
84.695	0.01053	0.01265	0.00186	0.02187	-0.00458
84.7	0.01266	0.01258	0.00195	0.02335	-0.00465
84.705	0.01532	0.01249	0.002	0.02323	-0.00464
84.71	0.01854	0.01279	0.0022	0.0232	-0.00444
84.715	0.0228	0.01332	0.00244	0.02331	-0.00399
84.72	0.02634	0.01354	0.00269	0.0227	-0.00341
84.725	0.02742	0.01343	0.00315	0.02172	-0.00288
84.73	0.02645	0.01343	0.00324	0.02139	-0.00258
84.735	0.02352	0.01346	0.00327	0.02124	-0.00201
84.74	0.01943	0.01347	0.00305	0.02117	-0.0012
84.745	0.01537	0.0131	0.00241	0.02229	-0.00058
84.75	0.01252	0.01279	0.00184	0.02332	-0.00017
84.755	0.01045	0.01241	0.00123	0.02313	0.00023
84.76	0.009	0.01193	0.00046	0.02423	0.00128
84.765	0.00898	0.01137	0	0.02561	0.00193
84.77	0.00952	0.01118	0.00011	0.02485	0.00196
84.775	0.00975	0.01137	0.00046	0.02313	0.00167
84.78	0.00896	0.01162	0.00114	0.02289	0.00171
84.785	0.00838	0.01206	0.00138	0.02318	0.00241
84.79	0.00776	0.01242	0.00092	0.02184	0.00256
84.795	0.00789	0.01271	0.00068	0.02134	0.00239
84.8	0.0096	0.01294	0.00059	0.02315	0.00255
84.805	0.01135	0.01252	0.00034	0.024	0.00306
84.81	0.01376	0.01179	-0.00031	0.02284	0.00304
84.815	0.01643	0.01139	-0.00129	0.02306	0.00259
84.82	0.01752	0.01089	-0.00157	0.02371	0.00214
84.825	0.01755	0.0104	-0.00098	0.0227	0.00175
84.83	0.01704	0.01016	-0.0008	0.02173	0.00179
84.835	0.01568	0.00991	-0.00101	0.02291	0.0018
84.84	0.01355	0.00967	-0.00078	0.02407	0.00167
84.845	0.01154	0.00923	-0.00064	0.02456	0.00168
84.85	0.00939	0.00906	-0.00024	0.02538	0.00174
84.855	0.00803	0.00918	-0.0002	0.02641	0.00152
84.86	0.00728	0.00908	-0.00078	0.0271	0.00065
84.865	0.00645	0.00881	-0.00123	0.02794	-0.00015
84.87	0.00511	0.00887	-0.00138	0.02858	-0.00022
84.875	0.00366	0.00881	-0.00139	0.02796	-0.00048
84.88	0.00233	0.00913	-0.00167	0.02668	-0.00082
84.885	0.00088	0.00973	-0.00206	0.02618	-0.00156
84.89	0.00056	0.01011	-0.00248	0.02586	-0.00245
84.895	0.00052	0.01032	-0.00263	0.02502	-0.0033
84.9	-0.00048	0.0106	-0.00292	0.02451	-0.00399
84.905	-0.00192	0.01099	-0.00331	0.02505	-0.00415
84.91	-0.00329	0.01112	-0.00374	0.02604	-0.00417
84.915	-0.00541	0.01119	-0.00365	0.02677	-0.00436
84.92	-0.00785	0.01125	-0.00337	0.0272	-0.00414
84.925	-0.00895	0.01149	-0.00328	0.02758	-0.00369
84.93	-0.00922	0.01156	-0.00318	0.02795	-0.00259
84.935	-0.00886	0.01159	-0.00304	0.02815	-0.0009
84.94	-0.00681	0.01177	-0.00297	0.02821	0.0006
84.945	-0.00364	0.01201	-0.00305	0.0278	0.00142
84.95	0.00013	0.01237	-0.00327	0.02767	0.00205
84.955	0.00363	0.0125	-0.00387	0.02742	0.00276
84.96	0.00656	0.01251	-0.00397	0.02749	0.00417
84.965	0.0087	0.0123	-0.004	0.02796	0.00587
84.97	0.01009	0.01217	-0.00377	0.02899	0.0074
84.975	0.01047	0.0123	-0.00363	0.02993	0.0088
84.98	0.0092	0.01275	-0.00375	0.03038	0.01042
84.985	0.00752	0.01318	-0.00366	0.03089	0.01152
84.99	0.00649	0.01371	-0.00359	0.03179	0.01211
84.995	0.00523	0.01373	-0.00379	0.03226	0.01193
85	0.00275	0.01348	-0.00443	0.03317	0.0116
85.005	-0.00019	0.01343	-0.00492	0.03436	0.01174
85.01	-0.00398	0.01329	-0.00497	0.03485	0.01184
85.015	-0.0083	0.01304	-0.00518	0.03551	0.01182
85.02	-0.01227	0.0127	-0.00557	0.03672	0.0116
85.025	-0.01579	0.01241	-0.0058	0.03702	0.01163
85.03	-0.01864	0.01225	-0.00562	0.03633	0.01192
85.035	-0.02048	0.01216	-0.00544	0.03625	0.01228
85.04	-0.02169	0.01201	-0.00539	0.03628	0.01265
85.045	-0.02238	0.01208	-0.00498	0.03531	0.01285
85.05	-0.02247	0.01242	-0.00472	0.03438	0.01299
85.055	-0.02227	0.01271	-0.00481	0.03419	0.01292
85.06	-0.02174	0.01288	-0.00476	0.03407	0.01254
85.065	-0.02109	0.01328	-0.00429	0.03409	0.01215
85.07	-0.0217	0.01352	-0.00373	0.035	0.01158
85.075	-0.02341	0.01332	-0.00322	0.03619	0.01114
85.08	-0.02557	0.01292	-0.00281	0.03709	0.01026
85.085	-0.02752	0.01298	-0.00231	0.03807	0.00904
85.09	-0.02855	0.01304	-0.00189	0.03891	0.00849
85.095	-0.02899	0.01261	-0.00198	0.03852	0.00831
85.1	-0.02891	0.01216	-0.00276	0.03732	0.00769
85.105	-0.02878	0.01201	-0.00322	0.03709	0.00693
85.11	-0.02934	0.01195	-0.00289	0.03685	0.00637
85.115	-0.03031	0.01203	-0.00267	0.03643	0.00593
85.12	-0.03121	0.01215	-0.00287	0.03639	0.0053
85.125	-0.03232	0.01201	-0.00328	0.03647	0.00465
85.13	-0.03347	0.01167	-0.00352	0.03657	0.00432
85.135	-0.03636	0.0112	-0.00368	0.03713	0.0046
85.14	-0.04026	0.01071	-0.00355	0.03786	0.00486
85.145	-0.04296	0.01002	-0.00346	0.03812	0.00518
85.15	-0.04491	0.00934	-0.00383	0.03828	0.00558
85.155	-0.04723	0.00872	-0.0042	0.03848	0.00593
85.16	-0.05015	0.00821	-0.00426	0.03858	0.00599
85.165	-0.05294	0.00782	-0.00387	0.03839	0.00576
85.17	-0.05482	0.00763	-0.00365	0.03823	0.00585
85.175	-0.05557	0.00767	-0.00318	0.03818	0.00598
85.18	-0.05543	0.00764	-0.00257	0.0384	0.00607
85.185	-0.05495	0.00767	-0.00169	0.03887	0.00631
85.19	-0.05386	0.00768	-0.0008	0.03901	0.00702
85.195	-0.05335	0.00762	-0.0005	0.03831	0.00747
85.2	-0.05316	0.0076	-0.00023	0.03766	0.00722
85.205	-0.05216	0.00773	-0.00011	0.03738	0.00758
85.21	-0.05051	0.00785	0	0.03677	0.00876
85.215	-0.04817	0.00833	0.0001	0.03611	0.00988
85.22	-0.04566	0.00889	0.00018	0.03601	0.0108
85.225	-0.04327	0.00905	0.0007	0.03667	0.01136
85.23	-0.04077	0.00895	0.00089	0.03754	0.01179
85.235	-0.03851	0.00896	0.00126	0.03848	0.01269
85.24	-0.03776	0.00909	0.00142	0.03926	0.01335
85.245	-0.03721	0.00942	0.00109	0.03976	0.01358
85.25	-0.03579	0.00968	0.00107	0.03962	0.0139
85.255	-0.0345	0.01001	0.00126	0.03927	0.01439
85.26	-0.03467	0.01074	0.00106	0.03852	0.0154
85.265	-0.03575	0.01152	0.00074	0.03766	0.01615
85.27	-0.03667	0.01202	0.00073	0.03694	0.01685
85.275	-0.03711	0.01264	0.00074	0.03665	0.01783
85.28	-0.03762	0.01344	0.00087	0.03639	0.01871
85.285	-0.03788	0.01426	0.00088	0.03641	0.01907
85.29	-0.03779	0.01526	0.00115	0.03654	0.01918
85.295	-0.03814	0.01595	0.00114	0.03667	0.01942
85.3	-0.04029	0.01674	0.00087	0.03673	0.0196
85.305	-0.04201	0.01733	0.00102	0.03687	0.01992
85.31	-0.04181	0.01755	0.00109	0.03675	0.02
85.315	-0.04134	0.01803	0.00142	0.03656	0.02023
85.32	-0.04178	0.01852	0.00175	0.03614	0.02069
85.325	-0.0421	0.01883	0.00189	0.03571	0.02109
85.33	-0.04131	0.01892	0.0023	0.03548	0.02138
85.335	-0.03963	0.01893	0.00266	0.03536	0.02119
85.34	-0.0376	0.0185	0.00262	0.03491	0.02047
85.345	-0.03576	0.01814	0.00258	0.03442	0.01994
85.35	-0.03397	0.01816	0.00266	0.03385	0.01936
85.355	-0.03203	0.01795	0.00252	0.03388	0.01836
85.36	-0.03033	0.01766	0.00236	0.03379	0.01739
85.365	-0.02868	0.01755	0.00206	0.03373	0.01661
85.37	-0.02619	0.01745	0.00186	0.03378	0.016
85.375	-0.02284	0.01733	0.00193	0.03427	0.01568
85.38	-0.02017	0.01677	0.00161	0.03499	0.01515
85.385	-0.01835	0.01628	0.00131	0.03532	0.01458
85.39	-0.01734	0.01586	0.00131	0.0352	0.01387
85.395	-0.01646	0.0158	0.00135	0.03536	0.01313
85.4	-0.0156	0.01567	0.00094	0.03522	0.01239
85.405	-0.01502	0.01498	0.00054	0.03496	0.01157
85.41	-0.01391	0.01417	0.0005	0.03443	0.01111
85.415	-0.01257	0.01362	0.0006	0.03384	0.01071
85.42	-0.01202	0.01343	0.00075	0.03343	0.0102
85.425	-0.0124	0.01344	0.00069	0.03304	0.00984
85.43	-0.01271	0.01344	0.00029	0.03255	0.00934
85.435	-0.01245	0.01336	0.00043	0.03187	0.00893
85.44	-0.01151	0.01313	0.00078	0.03141	0.00871
85.445	-0.01065	0.01281	0.00046	0.03112	0.00842
85.45	-0.00992	0.01265	0	0.03097	0.008
85.455	-0.00821	0.01242	0.00015	0.03089	0.00787
85.46	-0.00601	0.01206	0.00089	0.03086	0.00783
85.465	-0.00341	0.01173	0.00134	0.03081	0.00712
85.47	0	0.01105	0.00139	0.03064	0.00638
85.475	0.00289	0.01071	0.00115	0.03033	0.00585
85.48	0.00472	0.01055	0.00109	0.03019	0.00591
85.485	0.00612	0.01031	0.00086	0.02996	0.00609
85.49	0.00752	0.01021	0.00043	0.02926	0.00621
85.495	0.00909	0.01031	0	0.02851	0.00674
85.5	0.01007	0.00964	-0.00015	0.02877	0.00757
85.505	0.01136	0.00967	-0.0006	0.02859	0.00834
85.51	0.01182	0.00925	-0.00017	0.02904	0.00915
85.515	0.00987	0.00928	0.00015	0.02943	0.01025
85.52	0.00708	0.00856	-0.00056	0.02875	0.00999
85.525	0.0041	0.00867	-0.00082	0.02829	0.00993
85.53	0.00091	0.00792	-0.00075	0.02886	0.01123
85.535	0	0.00861	-0.00017	0.02852	0.0115
85.54	-0.00071	0.0084	0.00042	0.02845	0.0114
85.545	-0.00175	0.00723	0	0.02854	0.01205
85.55	-0.00316	0.00671	0.00051	0.02834	0.01277
85.555	-0.00423	0.00671	0.00116	0.02801	0.01318
85.56	-0.00585	0.00715	0.00153	0.02735	0.0136
85.565	-0.00774	0.00652	0.0016	0.02625	0.01309
85.57	-0.00983	0.00579	0.00152	0.02546	0.01329
85.575	-0.01213	0.00527	0.00121	0.0247	0.01382
85.58	-0.0149	0.00548	0.0016	0.024	0.01377
85.585	-0.01707	0.00515	0.00144	0.02296	0.01388
85.59	-0.01806	0.00476	0.00123	0.02139	0.01367
85.595	-0.01946	0.00446	0.00105	0.01986	0.01352
85.6	-0.01918	0.00444	0.00074	0.01949	0.01448
85.605	-0.01833	0.00509	0.00131	0.01942	0.01501
85.61	-0.01771	0.00526	0.00163	0.01932	0.015
85.615	-0.01675	0.00527	0.00143	0.01896	0.01512
85.62	-0.01573	0.00541	0.0016	0.01853	0.01477
85.625	-0.01475	0.00529	0.00185	0.01887	0.01517
85.63	-0.01306	0.00559	0.00183	0.01863	0.016
85.635	-0.01084	0.00665	0.00213	0.01822	0.01596
85.64	-0.00905	0.00676	0.00149	0.01725	0.01634
85.645	-0.00785	0.0067	0.00124	0.01585	0.01627
85.65	-0.00767	0.00641	0.00088	0.01545	0.01696
85.655	-0.00807	0.00613	0.00087	0.01514	0.01755
85.66	-0.00899	0.00626	0.00133	0.01442	0.01731
85.665	-0.01048	0.00592	0.00166	0.01417	0.01707
85.67	-0.01215	0.00608	0.0019	0.01396	0.01677
85.675	-0.01459	0.00628	0.00183	0.01435	0.01684
85.68	-0.01693	0.00647	0.00229	0.01451	0.01664
85.685	-0.01912	0.00667	0.00239	0.01411	0.01652
85.69	-0.02157	0.0066	0.00208	0.0133	0.01633
85.695	-0.0243	0.00656	0.00188	0.01263	0.01595
85.7	-0.02708	0.00666	0.00163	0.01224	0.01549
85.705	-0.02948	0.00662	0.00156	0.01157	0.01464
85.71	-0.0319	0.00637	0.00183	0.011	0.01369
85.715	-0.03383	0.00643	0.00217	0.01056	0.01306
85.72	-0.03479	0.00632	0.00223	0.01002	0.01237
85.725	-0.03514	0.00628	0.00204	0.00995	0.01211
85.73	-0.03554	0.00583	0.00165	0.00967	0.01178
85.735	-0.03531	0.00566	0.00112	0.00913	0.01136
85.74	-0.03552	0.00593	0.00088	0.00818	0.01031
85.745	-0.03566	0.00568	0.00087	0.00733	0.0099
85.75	-0.03576	0.00555	0.00086	0.0069	0.00972
85.755	-0.03676	0.00549	0.00064	0.00666	0.00946
85.76	-0.03724	0.0053	0.00042	0.00659	0.0093
85.765	-0.03781	0.00546	0.00088	0.00624	0.00853
85.77	-0.0389	0.00534	0.00172	0.00635	0.00804
85.775	-0.03921	0.00532	0.00143	0.0068	0.00784
85.78	-0.03919	0.00537	0.00121	0.00739	0.00756
85.785	-0.03854	0.00563	0.00089	0.00727	0.00713
85.79	-0.03773	0.00575	0.00078	0.00694	0.00709
85.795	-0.03698	0.00578	0.00083	0.00642	0.00695
85.8	-0.03671	0.00554	0.00059	0.00603	0.00691
85.805	-0.03708	0.00578	0.00043	0.00564	0.00697
85.81	-0.03785	0.00577	0.00086	0.00514	0.00679
85.815	-0.03856	0.00561	0.00147	0.00459	0.00708
85.82	-0.03938	0.00602	0.00204	0.00456	0.00734
85.825	-0.03961	0.00652	0.00175	0.00447	0.00766
85.83	-0.03868	0.00695	0.00097	0.00446	0.00794
85.835	-0.03736	0.00718	0.00034	0.00417	0.00764
85.84	-0.03612	0.00757	0	0.00408	0.0076
85.845	-0.03528	0.00783	-0.00052	0.00402	0.00772
85.85	-0.03441	0.00813	-0.00105	0.00406	0.0078
85.855	-0.03301	0.00843	-0.00105	0.00405	0.00831
85.86	-0.03088	0.00901	-0.0004	0.00403	0.00799
85.865	-0.0288	0.0091	-0.0001	0.0037	0.00788
85.87	-0.02627	0.00889	-0.00014	0.0031	0.00773
85.875	-0.02366	0.00896	-0.0002	0.00246	0.00735
85.88	-0.0216	0.00915	0.00042	0.00182	0.00712
85.885	-0.01886	0.0093	0.00123	0.00154	0.00698
85.89	-0.01572	0.00911	0.00123	0.00135	0.00699
85.895	-0.01292	0.00877	0.00089	0.00104	0.00717
85.9	-0.01091	0.00916	0.00107	0.00066	0.00707
85.905	-0.00912	0.00955	0.00177	0.00066	0.00715
85.91	-0.00684	0.00969	0.00246	0.00067	0.00733
85.915	-0.0044	0.00991	0.00254	0.00048	0.00699
85.92	-0.00214	0.00993	0.00268	0.00068	0.0068
85.925	0.00039	0.01001	0.00345	0.00111	0.0069
85.93	0.00244	0.01018	0.00383	0.00104	0.00709
85.935	0.00397	0.01046	0.00345	0.00097	0.00757
85.94	0.00445	0.01027	0.00305	0.00099	0.0079
85.945	0.00414	0.01032	0.00328	0.001	0.00818
85.95	0.00355	0.01045	0.00382	0.00072	0.00842
85.955	0.0025	0.0105	0.00403	0.00037	0.00854
85.96	0.00152	0.01044	0.00403	0	0.00864
85.965	0.001	0.01037	0.00405	-0.0002	0.00836
85.97	0.00105	0.01051	0.00477	-0.00053	0.00801
85.975	0.00197	0.01044	0.00513	-0.00062	0.00818
85.98	0.00284	0.01041	0.00458	-0.00076	0.00842
85.985	0.00376	0.0106	0.00384	-0.00129	0.00866
85.99	0.00464	0.01042	0.00345	-0.00197	0.00918
85.995	0.00546	0.01015	0.00375	-0.00283	0.00976
86	0.00669	0.01025	0.00405	-0.00343	0.01034
86.005	0.00812	0.01023	0.00396	-0.0035	0.01079
86.01	0.00964	0.01012	0.00401	-0.00368	0.01113
86.015	0.01151	0.01046	0.00437	-0.00393	0.01176
86.02	0.01317	0.0108	0.00483	-0.00464	0.01179
86.025	0.01466	0.01093	0.0048	-0.00536	0.01149
86.03	0.01544	0.01076	0.00428	-0.00621	0.01114
86.035	0.01584	0.01089	0.00421	-0.00689	0.01085
86.04	0.01603	0.01099	0.00475	-0.00724	0.0109
86.045	0.01598	0.01088	0.00523	-0.00762	0.01091
86.05	0.01594	0.0109	0.00609	-0.00788	0.01087
86.055	0.01575	0.01069	0.00675	-0.00767	0.01086
86.06	0.01576	0.01036	0.00702	-0.00731	0.01096
86.065	0.01581	0.01032	0.00721	-0.00772	0.01104
86.07	0.01554	0.01006	0.00706	-0.00819	0.01122
86.075	0.01599	0.01012	0.00701	-0.00831	0.01142
86.08	0.01638	0.0104	0.00706	-0.00855	0.01138
86.085	0.01616	0.01066	0.00712	-0.00891	0.01133
86.09	0.01562	0.01049	0.00659	-0.00947	0.01156
86.095	0.01511	0.01011	0.00633	-0.00985	0.01194
86.1	0.01427	0.00979	0.00655	-0.01045	0.01231
86.105	0.01331	0.00994	0.00692	-0.01131	0.01265
86.11	0.01291	0.01016	0.0068	-0.01168	0.01269
86.115	0.01267	0.01054	0.00679	-0.01152	0.0127
86.12	0.01244	0.01088	0.0066	-0.01178	0.01247
86.125	0.01271	0.01128	0.00627	-0.01235	0.01275
86.13	0.01306	0.01158	0.006	-0.01303	0.01296
86.135	0.01292	0.01188	0.00559	-0.01379	0.0126
86.14	0.01256	0.0119	0.00552	-0.01439	0.01207
86.145	0.01271	0.01201	0.0056	-0.01489	0.01204
86.15	0.01335	0.01222	0.00557	-0.01521	0.01217
86.155	0.01409	0.01206	0.00518	-0.01518	0.01209
86.16	0.01459	0.01166	0.00507	-0.01537	0.01193
86.165	0.01501	0.01158	0.00514	-0.01543	0.01184
86.17	0.01516	0.01172	0.00527	-0.01565	0.01179
86.175	0.01493	0.01174	0.00527	-0.0156	0.01223
86.18	0.01422	0.01215	0.00557	-0.01552	0.01285
86.185	0.01335	0.0129	0.00613	-0.01519	0.01323
86.19	0.01154	0.01331	0.00651	-0.01495	0.0139
86.195	0.00892	0.01352	0.00693	-0.01508	0.01452
86.2	0.00659	0.01388	0.00761	-0.01485	0.01491
86.205	0.0044	0.01449	0.008	-0.01468	0.01511
86.21	0.00167	0.01453	0.00804	-0.0148	0.01513
86.215	-0.0013	0.01431	0.00802	-0.01516	0.01504
86.22	-0.00416	0.01416	0.0078	-0.01578	0.01453
86.225	-0.00668	0.0137	0.00765	-0.01609	0.01431
86.23	-0.00879	0.01327	0.00779	-0.01634	0.01441
86.235	-0.01087	0.01313	0.00769	-0.01684	0.01446
86.24	-0.01265	0.01309	0.00747	-0.01727	0.01458
86.245	-0.01411	0.01324	0.0076	-0.01741	0.01469
86.25	-0.0161	0.01304	0.00806	-0.01722	0.01498
86.255	-0.01768	0.01278	0.0083	-0.01712	0.01519
86.26	-0.01845	0.01254	0.00859	-0.01757	0.0154
86.265	-0.019	0.01239	0.00896	-0.0182	0.01517
86.27	-0.01955	0.01263	0.0089	-0.0187	0.01506
86.275	-0.01986	0.01244	0.00883	-0.01886	0.01574
86.28	-0.01953	0.01213	0.00908	-0.01905	0.01598
86.285	-0.01963	0.01195	0.009	-0.01929	0.01557
86.29	-0.02003	0.0114	0.00892	-0.01949	0.01504
86.295	-0.02016	0.01095	0.00886	-0.01954	0.01486
86.3	-0.01998	0.01084	0.00866	-0.01969	0.01497
86.305	-0.01981	0.01109	0.00882	-0.01937	0.01496
86.31	-0.0195	0.01127	0.00904	-0.01872	0.01463
86.315	-0.01931	0.0112	0.00933	-0.01827	0.01383
86.32	-0.01976	0.0112	0.00951	-0.0181	0.01322
86.325	-0.02051	0.01168	0.00989	-0.01776	0.0132
86.33	-0.02121	0.01182	0.00995	-0.01771	0.01295
86.335	-0.02218	0.01171	0.0101	-0.01781	0.01285
